,DLSse01,DLSse02,DLSse03,DPSse01,DPSse02,DPSse03,HLse01,HLse02,HLse03,SLTse01,SLTse02,SLTse03,SLse01,SLse02,SLse03,XSse01,XSse02,XSse03
otu6598,0,0,0,1,1,2,0,2,0,1,1,5,0,0,1,0,7,22
otu66,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu660,0,0,2,37,349,208,77,83,37,7,6,11,0,0,2,4,8,7
otu6604,0,0,0,1,0,5,0,0,0,0,0,0,0,9,0,0,1,0
otu6605,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
otu6606,0,0,0,4,5,7,0,0,0,2,1,2,0,0,0,0,1,0
otu6607,0,0,0,2,1,0,1,1,0,2,0,0,0,0,0,3,14,2
otu6608,0,0,0,0,0,0,1,3,0,3,1,0,0,0,0,4,4,10
otu6609,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu661,0,0,0,1,14,0,0,0,1,0,0,0,0,5,0,1,31,0
otu6615,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,9,5
otu6617,0,2,0,0,0,1,450,65,113,0,0,0,0,0,0,11,28,27
otu6619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu662,0,0,0,1,0,0,22,0,0,6,0,0,0,0,0,0,0,0
otu6620,0,0,0,0,0,1,0,0,0,0,0,0,7,15,6,0,0,2
otu6621,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,30
otu6625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu6626,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu6627,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu6629,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu6635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6637,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
otu664,1,4,5,3,4,3,14,4,15,111,25,1,6,6,24,876,20,8
otu6642,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6643,0,0,0,3,1,0,2,1,1,0,0,0,0,0,0,4,0,0
otu6647,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
otu6648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
otu665,0,1,0,1,0,0,2,0,2,0,0,0,0,0,1,0,0,6
otu6651,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu6652,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2
otu6653,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu6654,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu6655,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0
otu6656,0,4,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
otu6658,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu6659,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
otu666,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
otu6660,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu6662,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
otu6663,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
otu6664,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0
otu6665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu6666,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0
otu6667,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0
otu6668,1,0,3,0,0,0,2,0,1,6,0,0,0,0,0,0,0,0
otu6669,2,10,4,0,0,1,0,0,0,0,0,0,70,26,33,10,2,4
otu667,0,0,0,0,0,0,20,13,16,4,2,0,0,0,0,6,4,3
otu6670,0,0,0,3,0,6,0,0,0,0,0,0,0,15,4,0,0,0
otu6671,0,4,0,1,0,1,0,0,0,0,0,0,1,3,5,0,2,0
otu6672,1,0,1,0,0,0,0,0,1,0,0,1,4,19,17,1,6,5
otu6677,0,0,0,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0
otu668,5,3,2,0,0,0,0,1,0,0,1,0,11,9,11,4,1,0
otu6685,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,3,3
otu6688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
otu6690,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
otu6697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu6699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu67,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu670,17,28,21,1,6,10,8,6,12,8,0,2,111,305,254,9,13,27
otu6700,0,0,0,0,1,2,2,0,0,19,2,1,0,0,0,13,0,1
otu6701,0,0,0,1,1,1,0,1,2,1,1,5,0,1,0,2,14,0
otu6702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu6704,0,0,0,1,3,4,0,1,0,1,0,2,0,1,0,0,5,4
otu6706,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
otu6708,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
otu6709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6710,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu6711,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,4
otu6716,2,0,0,12,0,10,0,0,0,0,0,0,1,0,0,0,0,0
otu6717,0,0,0,0,1,1,2,3,0,1,0,3,0,0,0,4,30,0
otu6718,0,0,0,3,0,5,0,0,0,0,0,0,1,14,1,0,0,0
otu6719,0,0,0,0,0,1,1,2,2,0,0,9,0,0,0,1,45,8
otu6720,0,0,0,1,0,5,0,0,1,0,0,1,4,8,3,0,1,1
otu6721,0,0,0,0,0,3,0,0,0,59,2,0,0,1,1,0,0,0
otu6722,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
otu6725,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
otu6728,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu673,3,1,1,3,0,6,9,4,1,3,0,2,1,0,5,14,1,7
otu6731,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu6733,0,0,0,2,1,0,3,3,0,1,0,1,0,1,3,0,0,22
otu6734,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,0,46,9
otu6735,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu6737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu6738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6740,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,34,0
otu6743,0,0,0,0,0,0,4,0,2,0,0,0,0,1,0,0,35,6
otu6746,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,2,0
otu6747,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
otu675,3,8,1,0,0,9,0,0,0,0,0,0,3,2,2340,0,0,13
otu6752,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
otu6754,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
otu6755,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu6757,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
otu676,0,0,0,0,0,0,91,7,46,3,0,2,0,0,0,1,6,7
otu6760,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6762,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu6764,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu6765,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
otu6766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu6768,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
otu6769,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
otu6770,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1
otu6771,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6774,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2
otu6775,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu6776,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu6779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
otu678,40,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
otu6782,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,0,0
otu6783,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6784,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu6785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu6786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
otu6788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10
otu6790,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
otu6791,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu6792,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu6793,3,1,1,0,0,0,0,0,3,0,0,1,0,0,0,0,1,1
otu6794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu6795,0,0,0,0,1,0,2,3,3,2,0,2,0,2,1,0,28,9
otu6796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu6797,10,7,6,0,0,0,0,1,0,0,0,0,111,15,22,4,0,0
otu6798,6,2,2,0,0,0,13,0,0,1,0,0,5,5,4,0,5,0
otu6799,0,2,0,0,0,0,0,0,0,0,0,0,1,5,5,0,4,3
otu68,1917,3541,2331,15,5,13,1420,1913,393,120,69,62,139,187,210,112,37,48
otu680,1,3,1,0,0,0,2,2,4,1,1,4,1,1,0,0,1,1
otu6800,0,0,5,0,0,1,1,0,1,1,0,0,4,6,4,0,4,6
otu6801,0,2,1,4,7,6,2,0,0,3,0,3,0,0,0,0,13,2
otu6806,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu681,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,4,1
otu6811,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu6817,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu6819,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
otu682,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
otu6820,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu6823,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu6827,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu6828,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,7,3
otu6829,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu6830,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
otu6832,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu6834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu6836,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu6837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu6838,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0
otu6839,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu684,5,5,4,4,1,1,6,14,0,5,8,0,1,0,0,7,2,0
otu6840,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,0,24,3
otu6841,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu6842,0,0,0,1,1,0,2,1,2,0,0,0,0,1,0,2,14,9
otu6843,0,0,0,0,0,1,0,0,0,0,1,0,0,7,3,1,0,1
otu6848,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
otu6849,0,0,0,0,3,1,1,0,0,0,0,1,0,0,0,1,0,0
otu685,1,0,1,5,9,5,15,22,28,1,3,55,0,3,6,19,1213,326
otu6850,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0
otu6851,0,0,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0
otu6852,1,0,0,0,0,0,0,1,2,0,0,4,2,1,2,2,9,5
otu6853,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu6863,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,3,1
otu6866,2,2,3,1,0,0,0,0,0,0,0,0,17,6,3,0,0,0
otu687,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4
otu6873,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu6875,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
otu6889,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2
otu689,2,3,2,90,0,254,0,0,0,3,0,36,15,497,67,0,27,1
otu6892,0,0,0,1,0,3,2,0,0,0,0,0,1,0,2,1,0,0
otu6894,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu6895,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu6899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu69,24,0,29,0,0,0,36,1,2,28,3,1,17,22,0,0,0,1
otu6901,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
otu6902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
otu6903,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu6906,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
otu6907,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu6909,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu691,1,8,1,0,0,0,0,3,1,2,1,1,1,1,0,0,0,0
otu6916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu6919,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu692,0,2,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1
otu6920,0,1,1,0,0,0,3,21,3,2,3,0,4,1,4,2,1,1
otu6921,0,0,0,0,0,0,5,3,10,0,0,3,0,0,0,1,1,2
otu6923,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2
otu6924,6,12,3,0,0,0,1,2,0,0,1,1,0,0,1,0,0,0
otu6925,274,276,138,1,1,0,35,10,21,17,13,14,21,16,43,7,0,0
otu6926,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu6927,1,0,0,0,0,1,2,1,0,0,0,5,2,6,1,1,3,0
otu6928,2,0,1,0,0,0,1,9,0,0,0,0,0,1,1,1,1,0
otu6929,1,1,3,116,8,151,49,1,9,11,0,9,118,199,81,5,10,43
otu6930,0,1,0,0,0,0,0,0,0,0,0,0,2,3,4,3,0,1
otu6931,0,2,1,0,1,1,0,0,0,1,0,0,1,13,13,2,2,6
otu6939,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0
otu694,27,31,29,9,1,3,4,11,8,22,7,5,271,119,148,40,12,15
otu6943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu6954,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu6962,0,0,0,2,0,1,0,3,0,0,1,0,1,0,4,1,4,4
otu6964,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu6967,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
otu6969,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu697,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0
otu6970,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
otu6971,0,0,1,0,0,0,7,4,5,0,1,0,0,0,0,3,1,1
otu6972,0,0,0,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0
otu6973,0,0,0,1,0,10,0,0,1,0,0,2,8,0,4,2,0,6
otu6974,0,0,0,0,1,1,2,0,2,0,1,2,0,0,0,2,4,13
otu6975,0,0,0,0,1,0,1,1,2,0,0,0,0,1,0,0,28,1
otu6979,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
otu6982,0,0,0,0,0,0,39,7,1,0,0,0,0,0,0,1,1,2
otu6983,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
otu6984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu6986,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,26
otu6987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19
otu6988,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,3
otu6989,0,0,0,0,0,0,3,2,34,0,0,1,0,0,0,0,0,0
otu699,0,0,5,16,0,1,0,1,1,0,0,0,4,0,1,27,0,3
otu6990,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,20,13
otu6992,4,0,2,0,0,0,4,0,0,1,0,0,2,3,0,0,0,0
otu6993,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0
otu6995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1
otu6996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
otu6997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26
otu6999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu7,21129,15778,22835,1,4,4,660,2171,664,94,54,62,225,271,395,62,85,88
otu70,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu7005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu7007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu7009,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu701,0,1,0,2,0,0,0,3,0,0,2,0,1,1,0,3,11,0
otu7011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
otu7014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu7018,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0
otu7019,2,0,1,0,1,0,3,0,0,0,0,1,0,0,0,0,1,0
otu702,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0
otu7022,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
otu7024,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu7025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu7026,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
otu7027,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu7029,1,1,2,2,0,1,1,1,0,12,1,0,0,1,0,6,1,3
otu703,0,1,0,0,0,1,25,10,12,2,0,3,0,3,3,2,2,1
otu7031,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0
otu7032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
otu7035,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
otu7037,0,0,0,0,1,2,0,0,0,2,0,31,0,0,0,0,0,0
otu7038,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu704,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu7041,1,3,0,0,0,0,0,0,0,0,0,0,10,4,3,1,0,2
otu7042,0,2,0,0,0,0,0,0,0,0,0,0,3,12,8,1,0,2
otu7043,56,70,33,0,0,0,4,4,1,4,1,0,2,4,1,3,0,0
otu7044,2,0,1,0,1,1,1,0,0,0,0,0,0,3,2,0,2,3
otu7045,0,0,0,0,0,0,3,1,0,2,0,1,0,0,0,0,12,3
otu7046,2,7,5,0,0,1,1,1,1,17,4,1,3,0,1,12,0,0
otu7047,2,0,0,0,0,0,0,1,0,0,0,0,6,2,15,0,1,0
otu7048,0,0,0,0,1,1,1,0,1,0,0,0,0,4,3,0,0,0
otu7049,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,11,0,1
otu705,107,72,63,11,4,5,24,9,21,88,19,9,8,11,17,94,6,14
otu7050,0,4,0,1,0,0,0,0,0,0,0,0,8,7,12,1,1,2
otu7051,0,0,0,0,1,0,0,0,0,29,0,0,8,16,1,0,0,0
otu7054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu706,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,14
otu7062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu7063,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
otu7066,0,0,0,0,0,0,7,1,4,0,0,0,0,0,0,1,3,3
otu7067,0,1,0,1,0,0,0,0,0,0,0,0,2,3,4,0,0,2
otu7068,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu7071,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu7072,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu7073,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
otu7075,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,3,9,4
otu7080,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu7083,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu7089,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu7091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu7093,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0
otu7096,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu7097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu7098,0,0,0,1,0,5,1,0,0,1,0,1,0,0,0,1,7,13
otu7099,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu71,703,88,235,17,26,38,48,21,33,1279,11,2623,25,138,361,35,3931,6036
otu710,0,0,0,12,8,36,0,0,0,2,1,0,0,0,0,0,1,0
otu7102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu7107,0,1,0,0,0,0,1,5,7,0,1,0,0,0,0,0,1,0
otu7108,0,3,0,0,0,0,0,15,8,0,0,0,0,0,0,2,0,1
otu7109,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,25,2
otu711,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
otu7113,0,0,0,2,0,0,0,0,0,0,0,26,0,0,0,0,5,0
otu7117,0,0,0,2,0,0,1,0,0,7,0,0,0,0,0,28,0,3
otu712,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu7122,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu7123,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
otu7126,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0
otu7127,0,2,1,5,0,0,0,3,6,0,0,1,1,0,0,3,0,0
otu7128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
otu7129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu7130,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
otu7132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu7133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu7135,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0
otu7136,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu7139,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu7141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu7142,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
otu7144,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu7145,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,2,0,0
otu7146,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0
otu7147,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu7149,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu715,2,0,0,0,0,0,3,0,0,5,0,0,0,1,0,0,0,0
otu7150,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0
otu7151,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
otu7152,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
otu7153,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
otu7155,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0
otu7157,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0
otu7158,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu716,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0
otu7160,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu7161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu7163,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
otu7164,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu7166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
otu7167,5,3,1,0,0,0,0,2,0,1,0,1,2,8,1,5,0,0
otu7169,0,0,0,0,1,2,0,1,4,0,0,1,0,1,0,0,2,11
otu717,0,0,1,0,0,0,39,17,119,1,2,1,0,0,0,15,7,26
otu7170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu7171,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu7172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu7173,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
otu7174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu7175,0,1,0,2,3,3,0,0,1,1,1,0,2,5,1,0,0,0
otu7176,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1
otu7177,0,0,1,0,0,0,0,0,0,15,4,0,0,0,0,7,1,3
otu7178,0,1,1,0,0,0,2,4,0,0,0,0,0,3,2,1,1,0
